('a', 'mi', 'ty</w>', 'shall</w>')
('a', 'mi', 'ty</w>', 'to</w>')
('a', 'mi', 'ty</w>', 'which</w>')
('a', 'mine</w>', 'every</w>', 'married</w>')
('a', 'mine</w>', 'other</w>', 'beau')
('a', 'mine</w>', 'well</w>', 'your</w>')
('a', 'miss</w>', 'but</w>', 'yet</w>')
('a', 'miss</w>', 'go</w>', 'bid</w>')
('a', 'miss</w>', 'he</w>', 'desir')
('a', 'miss</w>', 'inter', 'pre')
('a', 'miss</w>', 'macbeth</w>', 'you</w>')
('a', 'miss</w>', 'may</w>', 'it</w>')
('a', 'miss</w>', 'some</w>', 'there</w>')
('a', 'miss</w>', 'that</w>', 'caesar</w>')
('a', 'miss</w>', 'to</w>', 'tu')
('a', 'miss</w>', 'when</w>', 'simp')
('a', 'mon', 'd</w>', 'gone</w>')
('a', 'mon', 'd</w>', 'he</w>')
('a', 'mon', 'g</w>', 'a</w>')
('a', 'mon', 'g</w>', 'f')
('a', 'mon', 'g</w>', 'la')
('a', 'mon', 'g</w>', 'men</w>')
('a', 'mon', 'g</w>', 'the</w>')
('a', 'mon', 'g</w>', 'them</w>')
('a', 'mon', 'g</w>', 'these</w>')
('a', 'mon', 'g</w>', 'which</w>')
('a', 'mon', 'g</w>', 'you</w>')
('a', 'mon', 'g</w>', 'your</w>')
('a', 'mor', 'ous</w>', 'and</w>')
('a', 'mor', 'ous</w>', 'jessica</w>')
('a', 'mor', 'ous</w>', 'of</w>')
('a', 'mor', 'ous</w>', 'phi')
('a', 'mor', 'ous</w>', 'pin')
('a', 'mor', 'ous</w>', 'ri')
('a', 'mor', 'ous</w>', 'sur')
('a', 'mor', 'ous</w>', 'wor')
('a', 'mour</w>', 'd</w>', 'of</w>')
('a', 'mour</w>', 'for</w>', 'a</w>')
('a', 'mour</w>', 'for</w>', 'fear</w>')
('a', 'mour</w>', 'is</w>', 'god</w>')
('a', 'mp', 'le</w>', 'for</w>')
('a', 'mp', 'le</w>', 'why</w>')
('a', 'mp', 'le</w>', 'will</w>')
('a', 'mp', 'les</w>', 'out</w>')
('a', 'mp</w>', 'c</w>', 'cleopatra</w>')
('a', 'mp</w>', 'c</w>', 'fairy</w>')
('a', 'mp</w>', 'c</w>', 'first</w>')
('a', 'mp</w>', 'c</w>', 'hark</w>')
('a', 'mp</w>', 'c</w>', 'he')
('a', 'mp</w>', 'c</w>', 'in</w>')
('a', 'mp</w>', 'c</w>', 'king</w>')
('a', 'mp</w>', 'c</w>', 'othello</w>')
('a', 'mp</w>', 'c</w>', 'queen</w>')
('a', 'mp</w>', 'c</w>', 'romeo</w>')
('a', 'mp</w>', 'c</w>', 'scene</w>')
('a', 'mp</w>', 'c</w>', 'the</w>')
('a', 'ms</w>', 'at</w>', 'mou')
('a', 'ms</w>', 'with</w>', 'which</w>')
('a', 'pa', 'ce</w>', 'and</w>')
('a', 'pa', 'ce</w>', 'disp')
('a', 'pa', 'ce</w>', 'exeunt</w>')
('a', 'pa', 'ce</w>', 'four</w>')
('a', 'pa', 'ce</w>', 'into</w>')
('a', 'pa', 'ce</w>', 'to</w>')
('a', 'pa', 'ce</w>', 'you</w>')
('a', 'part</w>', 'and</w>', 'answer</w>')
('a', 'part</w>', 'cassius</w>', 'messala</w>')
('a', 'part</w>', 'cleopatra</w>', 'none</w>')
('a', 'part</w>', 'conf', 'ine</w>')
('a', 'part</w>', 'for</w>', 'li')
('a', 'part</w>', 'i</w>', 'll</w>')
('a', 'part</w>', 'i</w>', 'will</w>')
('a', 'part</w>', 'make</w>', 'choice</w>')
